job_id,job_title,company,location,experience_level,salary_inr,skills_required,date_posted,remote,industry,year,month,year_month,salary_lpa,level_numeric,skill_count,skills_clean,skills
JOB00355,Data Engineer,Paytm,Chennai,Entry,391892.0,"Snowflake, Python, SQL, ETL, Airflow, Spark, Databricks",2024-11-11,Hybrid,Finance,2024,11,2024-11,3.92,1,7,"Snowflake, Python, Sql, Etl, Airflow, Spark, Databricks","Snowflake, Python, Sql, Etl, Airflow, Spark, Databricks"
JOB00356,AI Engineer,Google India,Kolkata,Entry,488607.0,"Python, PyTorch, TensorFlow, LangChain, NLP",2023-12-25,Hybrid,Finance,2023,12,2023-12,4.89,1,5,"Python, PyTorch, TensorFlow, Langchain, NLP","Python, PyTorch, TensorFlow, Langchain, NLP"
JOB00357,Cloud Architect,Microsoft India,Pune,Entry,686361.0,"Azure, Networking, Terraform, Microservices",2023-12-14,Yes,EdTech,2023,12,2023-12,6.86,1,4,"Azure, Networking, Terraform, Microservices","Azure, Networking, Terraform, Microservices"
JOB00358,Software Engineer,Oracle India,Delhi NCR,Lead,3347158.0,"Java, Spring Boot, C++, Microservices, Agile, Docker, SQL, REST APIs",2024-10-27,Yes,EdTech,2024,10,2024-10,33.47,4,8,"Java, Spring Boot, C++, Microservices, Agile, Docker, Sql, Rest Apis","Java, Spring Boot, C++, Microservices, Agile, Docker, Sql, Rest Apis"
JOB00359,Backend Developer,Swiggy,Ahmedabad,Principal,5911279.0,"AWS, SQL, REST APIs, Docker, Django, Redis",2023-11-27,Hybrid,IT,2023,11,2023-11,59.11,5,6,"Aws, Sql, Rest Apis, Docker, Django, Redis","Aws, Sql, Rest Apis, Docker, Django, Redis"
JOB00360,DevOps Engineer,Flipkart,Delhi NCR,Entry,435171.0,"Jenkins, Bash Scripting, Azure, Linux",2023-10-09,Hybrid,EdTech,2023,10,2023-10,4.35,1,4,"Jenkins, Bash Scripting, Azure, Linux","Jenkins, Bash Scripting, Azure, Linux"
JOB00361,Data Scientist,Zomato,Delhi NCR,Senior,2020633.0,"Machine Learning, Statistics, Scikit-learn, NLP, SQL, Spark",2023-01-01,No,Finance,2023,1,2023-01,20.21,3,6,"Machine Learning, Statistics, Scikitlearn, NLP, Sql, Spark","Machine Learning, Statistics, Scikitlearn, NLP, Sql, Spark"
JOB00362,NLP Engineer,IBM India,Chennai,Principal,4628585.0,"BERT, NLTK, Text Processing, NLP, LLMs",2023-05-11,Yes,Finance,2023,5,2023-05,46.29,5,5,"Bert, Nltk, Text Processing, NLP, Llms","Bert, Nltk, Text Processing, NLP, Llms"
JOB00363,Cybersecurity Analyst,Zoho,Bangalore,Mid,1348645.0,"SIEM, Incident Response, Network Security, Firewalls, Ethical Hacking, OWASP",2024-10-05,Hybrid,IT,2024,10,2024-10,13.49,2,6,"Siem, Incident Response, Network Security, Firewalls, Ethical Hacking, Owasp","Siem, Incident Response, Network Security, Firewalls, Ethical Hacking, Owasp"
JOB00364,Cybersecurity Analyst,Freshworks,Hyderabad,Lead,3278455.0,"Firewalls, Penetration Testing, Ethical Hacking, SIEM, Incident Response, Network Security, Python, OWASP",2023-03-31,Yes,EdTech,2023,3,2023-03,32.78,4,8,"Firewalls, Penetration Testing, Ethical Hacking, Siem, Incident Response, Network Security, Python, Owasp","Firewalls, Penetration Testing, Ethical Hacking, Siem, Incident Response, Network Security, Python, Owasp"
JOB00365,Product Manager,TechCorp India,Bangalore,Lead,3503109.0,"Product Strategy, User Research, Data Analysis, A/B Testing, Agile, Roadmapping, Communication, SQL",2023-10-09,Hybrid,Finance,2023,10,2023-10,35.03,4,8,"Product Strategy, User Research, Data Analysis, Ab Testing, Agile, Roadmapping, Communication, Sql","Product Strategy, User Research, Data Analysis, Ab Testing, Agile, Roadmapping, Communication, Sql"
JOB00366,Full Stack Developer,IBM India,Ahmedabad,Principal,3922567.0,"MongoDB, HTML, SQL, React, REST APIs, AWS",2023-05-01,Hybrid,Healthcare,2023,5,2023-05,39.23,5,6,"Mongodb, Html, Sql, React, Rest Apis, Aws","Mongodb, Html, Sql, React, Rest Apis, Aws"
JOB00367,Frontend Developer,Freshworks,Hyderabad,Mid,1222998.0,"Angular, TypeScript, CSS, Vue.js, Webpack, GraphQL, Redux",2023-01-04,Hybrid,Fintech,2023,1,2023-01,12.23,2,7,"Angular, Typescript, Css, Vue.Js, Webpack, Graphql, Redux","Angular, Typescript, Css, Vue.Js, Webpack, Graphql, Redux"
JOB00368,Software Engineer,Zomato,Bangalore,Entry,677914.0,"JavaScript, Git, Microservices, Agile, Python, SQL",2022-11-03,Yes,E-commerce,2022,11,2022-11,6.78,1,6,"Javascript, Git, Microservices, Agile, Python, Sql","Javascript, Git, Microservices, Agile, Python, Sql"
JOB00369,DevOps Engineer,Wipro,Hyderabad,Mid,1361286.0,"Ansible, CI/CD, Terraform, GCP, Monitoring, Linux, Jenkins, Docker",2024-03-26,Yes,Finance,2024,3,2024-03,13.61,2,8,"Ansible, Cicd, Terraform, GCP, Monitoring, Linux, Jenkins, Docker","Ansible, Cicd, Terraform, GCP, Monitoring, Linux, Jenkins, Docker"
JOB00370,Cybersecurity Analyst,Microsoft India,Noida,Senior,2499375.0,"OWASP, Firewalls, SIEM, Incident Response",2024-01-10,Hybrid,Healthcare,2024,1,2024-01,24.99,3,4,"Owasp, Firewalls, Siem, Incident Response","Owasp, Firewalls, Siem, Incident Response"
JOB00371,Frontend Developer,Microsoft India,Delhi NCR,Entry,515881.0,"CSS, Angular, Vue.js, TypeScript",2023-08-06,Hybrid,EdTech,2023,8,2023-08,5.16,1,4,"Css, Angular, Vue.Js, Typescript","Css, Angular, Vue.Js, Typescript"
JOB00372,DevOps Engineer,Zoho,Gurgaon,Lead,2664432.0,"Linux, GCP, Terraform, AWS, Ansible, CI/CD, Monitoring",2024-05-13,No,IT,2024,5,2024-05,26.64,4,7,"Linux, GCP, Terraform, Aws, Ansible, Cicd, Monitoring","Linux, GCP, Terraform, Aws, Ansible, Cicd, Monitoring"
JOB00373,Machine Learning Engineer,IBM India,Ahmedabad,Mid,1060317.0,"Kubernetes, REST APIs, Model Deployment, Docker, CI/CD",2024-03-20,No,Fintech,2024,3,2024-03,10.6,2,5,"Kubernetes, Rest Apis, Model Deployment, Docker, Cicd","Kubernetes, Rest Apis, Model Deployment, Docker, Cicd"
JOB00374,Data Engineer,Capgemini,Hyderabad,Principal,5388647.0,"Hadoop, dbt, Python, Databricks, SQL, Kafka, ETL",2022-06-13,No,IT,2022,6,2022-06,53.89,5,7,"Hadoop, Dbt, Python, Databricks, Sql, Kafka, Etl","Hadoop, Dbt, Python, Databricks, Sql, Kafka, Etl"
JOB00375,Machine Learning Engineer,TCS,Kolkata,Entry,548085.0,"Python, REST APIs, MLOps, Azure, TensorFlow, Deep Learning, Docker, AWS",2022-11-15,No,Finance,2022,11,2022-11,5.48,1,8,"Python, Rest Apis, Mlops, Azure, TensorFlow, Deep Learning, Docker, Aws","Python, Rest Apis, Mlops, Azure, TensorFlow, Deep Learning, Docker, Aws"
JOB00376,Software Engineer,Amazon India,Ahmedabad,Senior,2429374.0,"C++, Git, Docker, Java, SQL",2024-01-01,No,EdTech,2024,1,2024-01,24.29,3,5,"C++, Git, Docker, Java, Sql","C++, Git, Docker, Java, Sql"
JOB00377,NLP Engineer,Byju's,Pune,Senior,2650382.0,"TensorFlow, Deep Learning, Text Processing, Transformers, SpaCy, BERT, LLMs",2024-12-08,No,E-commerce,2024,12,2024-12,26.5,3,7,"TensorFlow, Deep Learning, Text Processing, Transformers, Spacy, Bert, Llms","TensorFlow, Deep Learning, Text Processing, Transformers, Spacy, Bert, Llms"
JOB00378,Cloud Architect,Paytm,Hyderabad,Mid,793904.0,"Terraform, Microservices, Docker, GCP, Azure, Security, AWS",2022-01-01,No,Healthcare,2022,1,2022-01,7.94,2,7,"Terraform, Microservices, Docker, GCP, Azure, Security, Aws","Terraform, Microservices, Docker, GCP, Azure, Security, Aws"
JOB00379,DevOps Engineer,Byju's,Delhi NCR,Principal,3534884.0,"Terraform, GCP, Docker, Jenkins, Bash Scripting, Monitoring, Kubernetes",2022-01-15,Yes,E-commerce,2022,1,2022-01,35.35,5,7,"Terraform, GCP, Docker, Jenkins, Bash Scripting, Monitoring, Kubernetes","Terraform, GCP, Docker, Jenkins, Bash Scripting, Monitoring, Kubernetes"
JOB00380,NLP Engineer,Flipkart,Chennai,Principal,5333356.0,"BERT, TensorFlow, SpaCy, NLTK, Text Processing, NLP, Deep Learning",2022-06-12,Hybrid,EdTech,2022,6,2022-06,53.33,5,7,"Bert, TensorFlow, Spacy, Nltk, Text Processing, NLP, Deep Learning","Bert, TensorFlow, Spacy, Nltk, Text Processing, NLP, Deep Learning"
JOB00381,Product Manager,Zoho,Ahmedabad,Senior,2097010.0,"SQL, Roadmapping, Agile, Product Strategy, A/B Testing, Communication, Data Analysis, User Research",2024-07-21,No,Fintech,2024,7,2024-07,20.97,3,8,"Sql, Roadmapping, Agile, Product Strategy, Ab Testing, Communication, Data Analysis, User Research","Sql, Roadmapping, Agile, Product Strategy, Ab Testing, Communication, Data Analysis, User Research"
JOB00382,Data Engineer,Oracle India,Pune,Lead,2893823.0,"Python, Hadoop, dbt, ETL, Big Data, Spark",2022-07-29,Yes,Fintech,2022,7,2022-07,28.94,4,6,"Python, Hadoop, Dbt, Etl, Big Data, Spark","Python, Hadoop, Dbt, Etl, Big Data, Spark"
JOB00383,DevOps Engineer,Flipkart,Pune,Entry,422059.0,"AWS, Docker, Terraform, Azure",2023-12-02,No,Healthcare,2023,12,2023-12,4.22,1,4,"Aws, Docker, Terraform, Azure","Aws, Docker, Terraform, Azure"
JOB00384,DevOps Engineer,Byju's,Ahmedabad,Entry,473145.0,"AWS, Docker, GCP, Jenkins",2022-05-27,Yes,Finance,2022,5,2022-05,4.73,1,4,"Aws, Docker, GCP, Jenkins","Aws, Docker, GCP, Jenkins"
JOB00385,NLP Engineer,Accenture,Bangalore,Senior,2300225.0,"NLP, BERT, SpaCy, NLTK",2024-06-26,Yes,E-commerce,2024,6,2024-06,23.0,3,4,"NLP, Bert, Spacy, Nltk","NLP, Bert, Spacy, Nltk"
JOB00386,Business Intelligence Analyst,Infosys,Noida,Entry,573226.0,"Python, Business Analysis, ETL, Power BI, Statistics",2022-11-21,Hybrid,IT,2022,11,2022-11,5.73,1,5,"Python, Business Analysis, Etl, Power Bi, Statistics","Python, Business Analysis, Etl, Power Bi, Statistics"
JOB00387,Backend Developer,Amazon India,Bangalore,Lead,3839073.0,"Django, Flask, Python, AWS, Java, SQL",2024-06-08,Yes,Healthcare,2024,6,2024-06,38.39,4,6,"Django, Flask, Python, Aws, Java, Sql","Django, Flask, Python, Aws, Java, Sql"
JOB00388,Data Engineer,TCS,Chennai,Entry,507517.0,"Python, dbt, Big Data, Snowflake, Hadoop",2024-01-31,Yes,E-commerce,2024,1,2024-01,5.08,1,5,"Python, Dbt, Big Data, Snowflake, Hadoop","Python, Dbt, Big Data, Snowflake, Hadoop"
JOB00389,Machine Learning Engineer,HCL Technologies,Ahmedabad,Principal,4919445.0,"Python, Kubernetes, Model Deployment, PyTorch",2022-08-08,Yes,Healthcare,2022,8,2022-08,49.19,5,4,"Python, Kubernetes, Model Deployment, PyTorch","Python, Kubernetes, Model Deployment, PyTorch"
JOB00390,Cloud Architect,Infosys,Ahmedabad,Senior,2420060.0,"AWS, Docker, Microservices, Security, Azure",2023-05-29,Hybrid,E-commerce,2023,5,2023-05,24.2,3,5,"Aws, Docker, Microservices, Security, Azure","Aws, Docker, Microservices, Security, Azure"
JOB00391,Cloud Architect,TCS,Noida,Senior,2638195.0,"Kubernetes, GCP, Microservices, Networking, Security, Cost Optimization, Docker",2022-11-25,Yes,E-commerce,2022,11,2022-11,26.38,3,7,"Kubernetes, GCP, Microservices, Networking, Security, Cost Optimization, Docker","Kubernetes, GCP, Microservices, Networking, Security, Cost Optimization, Docker"
JOB00392,Backend Developer,Zoho,Chennai,Senior,2635830.0,"SQL, Python, MongoDB, REST APIs, Node.js, Docker",2024-01-16,No,Fintech,2024,1,2024-01,26.36,3,6,"Sql, Python, Mongodb, Rest Apis, Node.Js, Docker","Sql, Python, Mongodb, Rest Apis, Node.Js, Docker"
JOB00393,Machine Learning Engineer,Amazon India,Kolkata,Principal,5125254.0,"Azure, Model Deployment, AWS, REST APIs, PyTorch",2023-08-03,Hybrid,Healthcare,2023,8,2023-08,51.25,5,5,"Azure, Model Deployment, Aws, Rest Apis, PyTorch","Azure, Model Deployment, Aws, Rest Apis, PyTorch"
JOB00394,Machine Learning Engineer,Wipro,Ahmedabad,Entry,574307.0,"Python, PyTorch, FastAPI, REST APIs",2023-02-18,Yes,IT,2023,2,2023-02,5.74,1,4,"Python, PyTorch, Fastapi, Rest Apis","Python, PyTorch, Fastapi, Rest Apis"
JOB00395,Data Scientist,Zoho,Mumbai,Principal,5129901.0,"Pandas, NumPy, NLP, Big Data, PyTorch, Python, SQL",2023-03-29,Yes,Finance,2023,3,2023-03,51.3,5,7,"Pandas, Numpy, NLP, Big Data, PyTorch, Python, Sql","Pandas, Numpy, NLP, Big Data, PyTorch, Python, Sql"
JOB00396,AI Engineer,Infosys,Mumbai,Lead,2667681.0,"Python, LLMs, Prompt Engineering, OpenAI API, PyTorch, Vector Databases, LangChain",2024-12-19,No,IT,2024,12,2024-12,26.68,4,7,"Python, Llms, Prompt Engineering, Openai Api, PyTorch, Vector Databases, Langchain","Python, Llms, Prompt Engineering, Openai Api, PyTorch, Vector Databases, Langchain"
JOB00397,Software Engineer,Paytm,Chennai,Principal,3907347.0,"JavaScript, Git, Microservices, Docker",2023-01-31,Hybrid,Fintech,2023,1,2023-01,39.07,5,4,"Javascript, Git, Microservices, Docker","Javascript, Git, Microservices, Docker"
JOB00398,Data Analyst,Cognizant,Noida,Principal,5841015.0,"Excel, Statistics, Pandas, R, Data Visualization, Tableau, SQL",2022-12-08,No,EdTech,2022,12,2022-12,58.41,5,7,"Excel, Statistics, Pandas, Data Visualization, Tableau, Sql","Excel, Statistics, Pandas, Data Visualization, Tableau, Sql"
JOB00399,Frontend Developer,Amazon India,Gurgaon,Mid,1259835.0,"Redux, CSS, GraphQL, HTML, Vue.js, Webpack, Angular, TypeScript",2024-05-31,Yes,EdTech,2024,5,2024-05,12.6,2,8,"Redux, Css, Graphql, Html, Vue.Js, Webpack, Angular, Typescript","Redux, Css, Graphql, Html, Vue.Js, Webpack, Angular, Typescript"
JOB00400,Cloud Architect,Paytm,Hyderabad,Mid,1093282.0,"Terraform, Microservices, Security, Kubernetes, Docker, AWS, Cost Optimization, Azure",2022-02-03,No,IT,2022,2,2022-02,10.93,2,8,"Terraform, Microservices, Security, Kubernetes, Docker, Aws, Cost Optimization, Azure","Terraform, Microservices, Security, Kubernetes, Docker, Aws, Cost Optimization, Azure"
JOB00401,Backend Developer,Swiggy,Delhi NCR,Mid,925258.0,"Python, FastAPI, MongoDB, Redis, Node.js, AWS",2022-03-19,Yes,Finance,2022,3,2022-03,9.25,2,6,"Python, Fastapi, Mongodb, Redis, Node.Js, Aws","Python, Fastapi, Mongodb, Redis, Node.Js, Aws"
JOB00402,Backend Developer,TCS,Delhi NCR,Senior,2720869.0,"Django, FastAPI, Docker, Java, REST APIs",2023-03-22,No,Finance,2023,3,2023-03,27.21,3,5,"Django, Fastapi, Docker, Java, Rest Apis","Django, Fastapi, Docker, Java, Rest Apis"
JOB00403,DevOps Engineer,Flipkart,Kolkata,Principal,3899985.0,"Bash Scripting, GCP, Docker, Jenkins, Kubernetes, Ansible, Linux, AWS",2023-12-14,Yes,Finance,2023,12,2023-12,39.0,5,8,"Bash Scripting, GCP, Docker, Jenkins, Kubernetes, Ansible, Linux, Aws","Bash Scripting, GCP, Docker, Jenkins, Kubernetes, Ansible, Linux, Aws"
JOB00404,Business Intelligence Analyst,Accenture,Hyderabad,Principal,3547959.0,"SQL, Data Modeling, Python, Statistics, Power BI, Tableau, Excel",2024-10-25,Yes,Fintech,2024,10,2024-10,35.48,5,7,"Sql, Data Modeling, Python, Statistics, Power Bi, Tableau, Excel","Sql, Data Modeling, Python, Statistics, Power Bi, Tableau, Excel"
JOB00405,Business Intelligence Analyst,TCS,Ahmedabad,Lead,3434524.0,"Statistics, Tableau, Python, Excel, Power BI, ETL, SQL, Data Modeling",2023-11-20,Hybrid,Fintech,2023,11,2023-11,34.35,4,8,"Statistics, Tableau, Python, Excel, Power Bi, Etl, Sql, Data Modeling","Statistics, Tableau, Python, Excel, Power Bi, Etl, Sql, Data Modeling"
JOB00406,Data Scientist,Byju's,Chennai,Principal,5174329.0,"Machine Learning, Statistics, Pandas, Big Data, Deep Learning, Scikit-learn",2024-09-11,No,E-commerce,2024,9,2024-09,51.74,5,6,"Machine Learning, Statistics, Pandas, Big Data, Deep Learning, Scikitlearn","Machine Learning, Statistics, Pandas, Big Data, Deep Learning, Scikitlearn"
JOB00407,AI Engineer,Wipro,Kolkata,Principal,4322500.0,"Vector Databases, LangChain, NLP, TensorFlow, Python, PyTorch, OpenAI API, Prompt Engineering",2022-07-03,No,Healthcare,2022,7,2022-07,43.22,5,8,"Vector Databases, Langchain, NLP, TensorFlow, Python, PyTorch, Openai Api, Prompt Engineering","Vector Databases, Langchain, NLP, TensorFlow, Python, PyTorch, Openai Api, Prompt Engineering"
JOB00408,Frontend Developer,Zoho,Hyderabad,Mid,1036318.0,"Webpack, JavaScript, HTML, React, Vue.js, Redux",2024-06-24,No,IT,2024,6,2024-06,10.36,2,6,"Webpack, Javascript, Html, React, Vue.Js, Redux","Webpack, Javascript, Html, React, Vue.Js, Redux"
JOB00409,NLP Engineer,Oracle India,Bangalore,Mid,909385.0,"TensorFlow, NLP, Deep Learning, LLMs, Python, NLTK",2022-10-30,No,Fintech,2022,10,2022-10,9.09,2,6,"TensorFlow, NLP, Deep Learning, Llms, Python, Nltk","TensorFlow, NLP, Deep Learning, Llms, Python, Nltk"
JOB00410,Product Manager,IBM India,Noida,Entry,459969.0,"A/B Testing, Product Strategy, Scrum, Agile, SQL, User Research, Communication",2024-12-07,No,EdTech,2024,12,2024-12,4.6,1,7,"Ab Testing, Product Strategy, Scrum, Agile, Sql, User Research, Communication","Ab Testing, Product Strategy, Scrum, Agile, Sql, User Research, Communication"
JOB00411,Business Intelligence Analyst,Oracle India,Chennai,Mid,1428834.0,"Business Analysis, SQL, Power BI, Tableau",2022-05-04,Hybrid,EdTech,2022,5,2022-05,14.29,2,4,"Business Analysis, Sql, Power Bi, Tableau","Business Analysis, Sql, Power Bi, Tableau"
JOB00412,Backend Developer,TechCorp India,Pune,Entry,543773.0,"Java, REST APIs, FastAPI, Flask",2022-08-09,Hybrid,E-commerce,2022,8,2022-08,5.44,1,4,"Java, Rest Apis, Fastapi, Flask","Java, Rest Apis, Fastapi, Flask"
JOB00413,Software Engineer,Capgemini,Noida,Lead,3566486.0,"REST APIs, SQL, Git, Python",2023-01-17,No,EdTech,2023,1,2023-01,35.66,4,4,"Rest Apis, Sql, Git, Python","Rest Apis, Sql, Git, Python"
JOB00414,NLP Engineer,TechCorp India,Delhi NCR,Entry,320841.0,"Deep Learning, Transformers, LLMs, BERT, SpaCy",2022-11-18,Hybrid,Healthcare,2022,11,2022-11,3.21,1,5,"Deep Learning, Transformers, Llms, Bert, Spacy","Deep Learning, Transformers, Llms, Bert, Spacy"
JOB00415,Frontend Developer,Amazon India,Kolkata,Senior,1995357.0,"HTML, JavaScript, Webpack, Angular, GraphQL, Redux, Vue.js, CSS",2022-11-07,Hybrid,Finance,2022,11,2022-11,19.95,3,8,"Html, Javascript, Webpack, Angular, Graphql, Redux, Vue.Js, Css","Html, Javascript, Webpack, Angular, Graphql, Redux, Vue.Js, Css"
JOB00416,Machine Learning Engineer,Zoho,Delhi NCR,Lead,3592024.0,"REST APIs, Model Deployment, FastAPI, Scikit-learn, MLOps, CI/CD, PyTorch, Azure",2023-10-02,No,EdTech,2023,10,2023-10,35.92,4,8,"Rest Apis, Model Deployment, Fastapi, Scikitlearn, Mlops, Cicd, PyTorch, Azure","Rest Apis, Model Deployment, Fastapi, Scikitlearn, Mlops, Cicd, PyTorch, Azure"
JOB00417,Data Analyst,Paytm,Hyderabad,Mid,1384167.0,"Business Intelligence, R, Tableau, Data Visualization, Excel",2023-09-25,No,Finance,2023,9,2023-09,13.84,2,5,"Business Intelligence, Tableau, Data Visualization, Excel","Business Intelligence, Tableau, Data Visualization, Excel"
JOB00418,AI Engineer,Amazon India,Kolkata,Principal,4162901.0,"TensorFlow, LangChain, Vector Databases, OpenAI API, PyTorch, Prompt Engineering",2022-03-02,No,Healthcare,2022,3,2022-03,41.63,5,6,"TensorFlow, Langchain, Vector Databases, Openai Api, PyTorch, Prompt Engineering","TensorFlow, Langchain, Vector Databases, Openai Api, PyTorch, Prompt Engineering"
JOB00419,DevOps Engineer,Zoho,Chennai,Senior,1818677.0,"Kubernetes, AWS, Bash Scripting, Docker, GCP",2023-04-18,Yes,Fintech,2023,4,2023-04,18.19,3,5,"Kubernetes, Aws, Bash Scripting, Docker, GCP","Kubernetes, Aws, Bash Scripting, Docker, GCP"
JOB00420,Data Scientist,Zomato,Ahmedabad,Senior,1666672.0,"Deep Learning, Pandas, NumPy, R, Scikit-learn, SQL, Spark",2024-03-04,Yes,Finance,2024,3,2024-03,16.67,3,7,"Deep Learning, Pandas, Numpy, Scikitlearn, Sql, Spark","Deep Learning, Pandas, Numpy, Scikitlearn, Sql, Spark"
JOB00421,Software Engineer,TCS,Hyderabad,Mid,733795.0,"Java, Spring Boot, Microservices, JavaScript, REST APIs, Git, Python",2023-02-23,No,EdTech,2023,2,2023-02,7.34,2,7,"Java, Spring Boot, Microservices, Javascript, Rest Apis, Git, Python","Java, Spring Boot, Microservices, Javascript, Rest Apis, Git, Python"
JOB00422,DevOps Engineer,Zoho,Gurgaon,Senior,2459541.0,"Jenkins, Monitoring, Docker, Bash Scripting, CI/CD",2024-03-18,Hybrid,EdTech,2024,3,2024-03,24.6,3,5,"Jenkins, Monitoring, Docker, Bash Scripting, Cicd","Jenkins, Monitoring, Docker, Bash Scripting, Cicd"
JOB00423,Cloud Architect,Byju's,Kolkata,Entry,572970.0,"Security, Cost Optimization, AWS, Azure",2024-11-28,Hybrid,IT,2024,11,2024-11,5.73,1,4,"Security, Cost Optimization, Aws, Azure","Security, Cost Optimization, Aws, Azure"
JOB00424,Cloud Architect,Oracle India,Ahmedabad,Lead,3582396.0,"Kubernetes, Terraform, Security, Cost Optimization",2023-09-16,Yes,E-commerce,2023,9,2023-09,35.82,4,4,"Kubernetes, Terraform, Security, Cost Optimization","Kubernetes, Terraform, Security, Cost Optimization"
JOB00425,Backend Developer,Google India,Kolkata,Principal,3728785.0,"Node.js, SQL, Docker, Java, MongoDB, Redis, FastAPI, Flask",2022-10-05,No,E-commerce,2022,10,2022-10,37.29,5,8,"Node.Js, Sql, Docker, Java, Mongodb, Redis, Fastapi, Flask","Node.Js, Sql, Docker, Java, Mongodb, Redis, Fastapi, Flask"
JOB00426,Data Scientist,TCS,Mumbai,Mid,1175718.0,"Spark, NLP, TensorFlow, R, Machine Learning, PyTorch, SQL, Deep Learning",2022-09-11,Hybrid,E-commerce,2022,9,2022-09,11.76,2,8,"Spark, NLP, TensorFlow, Machine Learning, PyTorch, Sql, Deep Learning","Spark, NLP, TensorFlow, Machine Learning, PyTorch, Sql, Deep Learning"
