job_id,job_title,company,location,experience_level,salary_inr,skills_required,date_posted,remote,industry
JOB00857,Backend Developer,Infosys,Chennai,Entry,474841,"Java, FastAPI, Redis, SQL, Flask, REST APIs, Python, MongoDB",2024-11-12,Hybrid,Finance
JOB00858,Cloud Architect,Zoho,Chennai,Lead,2786057,"GCP, Terraform, Networking, Microservices, AWS",2024-09-20,Yes,IT
JOB00859,Data Scientist,Zomato,Bangalore,Mid,1333120,"Pandas, Machine Learning, TensorFlow, Data Visualization",2022-08-01,Hybrid,E-commerce
JOB00860,Full Stack Developer,Zoho,Ahmedabad,Entry,363864,"Docker, AWS, React, Node.js, CSS, SQL",2023-06-18,Hybrid,EdTech
JOB00861,Machine Learning Engineer,Cognizant,Noida,Lead,2806700,"PyTorch, REST APIs, CI/CD, Model Deployment",2023-05-08,Hybrid,Fintech
JOB00862,Cloud Architect,Google India,Mumbai,Mid,1199288,"Terraform, Cost Optimization, Azure, Networking, Kubernetes, GCP, Docker",2024-03-12,No,E-commerce
JOB00863,Cybersecurity Analyst,TechCorp India,Gurgaon,Lead,2810727,"Ethical Hacking, Penetration Testing, Network Security, OWASP",2024-03-08,No,IT
JOB00864,AI Engineer,IBM India,Bangalore,Principal,5364281,"LLMs, PyTorch, OpenAI API, Vector Databases",2024-07-27,Yes,Healthcare
JOB00865,Cloud Architect,Freshworks,Delhi NCR,Principal,4384075,"Networking, Docker, Azure, Security, Microservices, Cost Optimization",2023-12-22,No,Fintech
JOB00866,Cybersecurity Analyst,Freshworks,Noida,Mid,991860,"Incident Response, Network Security, Firewalls, Penetration Testing, Ethical Hacking, Python",2023-01-05,Hybrid,EdTech
JOB00867,Backend Developer,Cognizant,Chennai,Mid,1431663,"Redis, AWS, Flask, REST APIs, Java, Python",2022-03-02,Yes,Fintech
JOB00868,Machine Learning Engineer,TCS,Bangalore,Lead,3924642,"Kubernetes, FastAPI, Scikit-learn, CI/CD, TensorFlow, PyTorch, MLOps",2024-05-10,Hybrid,Healthcare
JOB00869,Machine Learning Engineer,Cognizant,Delhi NCR,Entry,693181,"AWS, FastAPI, Kubernetes, Deep Learning",2022-03-02,Yes,Fintech
JOB00870,DevOps Engineer,Capgemini,Hyderabad,Lead,2779375,"Ansible, Azure, Bash Scripting, GCP, Terraform, Linux, CI/CD, AWS",2023-04-07,No,EdTech
JOB00871,Product Manager,Amazon India,Hyderabad,Mid,790196,"Product Strategy, Agile, A/B Testing, Communication, Roadmapping, User Research, SQL, Scrum",2022-05-28,Hybrid,Fintech
JOB00872,NLP Engineer,TCS,Ahmedabad,Principal,5581110,"BERT, NLTK, LLMs, TensorFlow, Transformers",2022-10-10,No,Fintech
JOB00873,Full Stack Developer,Zomato,Chennai,Entry,598399,"React, REST APIs, SQL, Python",2022-08-30,Yes,EdTech
JOB00874,Cloud Architect,Cognizant,Pune,Senior,1547275,"Terraform, Cost Optimization, Docker, Microservices, GCP",2022-05-20,Yes,EdTech
JOB00875,Data Engineer,Infosys,Delhi NCR,Mid,1242910,"ETL, Airflow, AWS, Python, Spark, Databricks, SQL, Hadoop",2022-03-03,No,Healthcare
JOB00876,Software Engineer,TCS,Gurgaon,Senior,1624553,"JavaScript, Git, REST APIs, Java, Python",2024-10-07,Hybrid,Fintech
JOB00877,Cybersecurity Analyst,Byju's,Ahmedabad,Entry,481322,"Incident Response, Ethical Hacking, Firewalls, OWASP",2022-06-15,Yes,Healthcare
JOB00878,Business Intelligence Analyst,Zomato,Pune,Entry,354558,"Python, Excel, ETL, Power BI",2024-06-02,Yes,IT
JOB00879,NLP Engineer,Google India,Kolkata,Entry,313816,"Deep Learning, SpaCy, Python, Transformers, BERT",2022-04-17,Hybrid,Finance
JOB00880,Full Stack Developer,Amazon India,Kolkata,Lead,3652479,"Python, AWS, CSS, MongoDB, React",2023-02-01,Yes,Finance
JOB00881,Software Engineer,Accenture,Bangalore,Entry,608605,"JavaScript, Microservices, Git, Java",2022-01-31,Yes,IT
JOB00882,Data Analyst,HCL Technologies,Gurgaon,Lead,2878731,"SQL, Statistics, R, Power BI, Pandas, Excel",2023-08-22,No,E-commerce
JOB00883,AI Engineer,Accenture,Ahmedabad,Entry,644242,"TensorFlow, Computer Vision, NLP, OpenAI API",2024-01-02,Hybrid,Healthcare
JOB00884,Frontend Developer,Wipro,Bangalore,Principal,4727603,"GraphQL, HTML, CSS, Redux, Webpack",2024-10-28,No,E-commerce
JOB00885,Business Intelligence Analyst,Wipro,Delhi NCR,Principal,5539302,"Tableau, Excel, Statistics, Data Modeling, Business Analysis, Power BI",2023-03-08,Hybrid,Finance
JOB00886,Data Scientist,IBM India,Gurgaon,Mid,1432264,"Scikit-learn, Data Visualization, R, Machine Learning, Python, Big Data, Spark",2023-07-08,No,Healthcare
JOB00887,Cybersecurity Analyst,Accenture,Chennai,Entry,331310,"Incident Response, Penetration Testing, Network Security, OWASP, Ethical Hacking, Python",2022-04-01,No,Finance
JOB00888,AI Engineer,IBM India,Gurgaon,Lead,3616716,"Computer Vision, Python, LLMs, LangChain",2023-11-20,Yes,IT
JOB00889,Frontend Developer,Freshworks,Gurgaon,Principal,5320646,"JavaScript, React, TypeScript, CSS, Redux, Vue.js, Angular",2024-05-18,Hybrid,Healthcare
JOB00890,Data Analyst,TCS,Chennai,Lead,3480067,"Python, SQL, Power BI, Data Visualization, Statistics",2023-07-16,Hybrid,Healthcare
JOB00891,Frontend Developer,Zoho,Bangalore,Principal,5155077,"Webpack, HTML, CSS, Vue.js",2023-05-29,Yes,Healthcare
JOB00892,Data Engineer,Infosys,Delhi NCR,Senior,2054733,"Snowflake, dbt, Python, Databricks, Big Data",2024-08-13,No,Fintech
JOB00893,Cybersecurity Analyst,IBM India,Pune,Principal,4413697,"Network Security, Ethical Hacking, OWASP, SIEM, Incident Response, Firewalls, Python",2023-01-04,No,E-commerce
JOB00894,Data Analyst,Cognizant,Noida,Mid,1360957,"Python, SQL, Tableau, R, Statistics",2022-03-20,No,EdTech
JOB00895,Frontend Developer,Byju's,Bangalore,Entry,590145,"JavaScript, HTML, GraphQL, Webpack, CSS",2023-12-25,Hybrid,Finance
JOB00896,Frontend Developer,TCS,Kolkata,Entry,340621,"Redux, React, GraphQL, Webpack, TypeScript, Vue.js, HTML, Angular",2024-05-01,No,Finance
JOB00897,Data Scientist,Cognizant,Delhi NCR,Senior,2772901,"SQL, Statistics, Scikit-learn, Spark, R, PyTorch",2022-03-05,Yes,Healthcare
JOB00898,NLP Engineer,Freshworks,Delhi NCR,Mid,1319946,"NLP, BERT, LLMs, Transformers",2024-11-06,Yes,E-commerce
JOB00899,Cybersecurity Analyst,Freshworks,Noida,Principal,3636732,"Incident Response, OWASP, Firewalls, Network Security, Ethical Hacking",2023-04-05,Hybrid,Fintech
JOB00900,Cloud Architect,Paytm,Ahmedabad,Lead,3630296,"Networking, AWS, Security, Microservices",2024-12-10,No,Healthcare
JOB00901,Software Engineer,Wipro,Chennai,Principal,4729204,"REST APIs, JavaScript, Docker, Agile, SQL",2023-10-07,No,Fintech
JOB00902,NLP Engineer,Zoho,Chennai,Lead,3258919,"LLMs, Deep Learning, NLP, TensorFlow",2024-09-18,No,E-commerce
JOB00903,Software Engineer,TCS,Kolkata,Principal,4025467,"JavaScript, Microservices, C++, Spring Boot, Agile, Git, REST APIs, SQL",2022-08-30,No,EdTech
JOB00904,Data Analyst,IBM India,Noida,Principal,5572826,"Python, Pandas, SQL, Excel, R",2024-05-07,Hybrid,E-commerce
JOB00905,Business Intelligence Analyst,HCL Technologies,Noida,Entry,366268,"Business Analysis, SQL, ETL, Tableau",2022-05-30,Hybrid,E-commerce
JOB00906,NLP Engineer,Amazon India,Delhi NCR,Lead,3243163,"SpaCy, Deep Learning, BERT, LLMs, TensorFlow",2022-09-01,Hybrid,EdTech
JOB00907,Data Engineer,Flipkart,Pune,Entry,678630,"Spark, Kafka, Snowflake, AWS",2024-07-10,No,Fintech
JOB00908,Data Analyst,Google India,Delhi NCR,Mid,1458862,"R, Excel, Python, SQL, Power BI, Statistics, Pandas, Tableau",2024-07-17,No,Finance
JOB00909,Cloud Architect,Freshworks,Noida,Principal,4671467,"Kubernetes, Terraform, Security, GCP",2022-04-09,Hybrid,EdTech
JOB00910,Cloud Architect,Paytm,Pune,Lead,3098227,"Docker, Microservices, GCP, Azure, AWS, Cost Optimization",2024-05-31,Hybrid,EdTech
JOB00911,Frontend Developer,Cognizant,Pune,Entry,482109,"Vue.js, React, HTML, Webpack, Angular, CSS",2023-04-04,No,EdTech
JOB00912,Product Manager,Zoho,Bangalore,Entry,421464,"Scrum, Agile, A/B Testing, SQL, User Research, Roadmapping",2022-02-26,Hybrid,EdTech
JOB00913,Product Manager,Paytm,Hyderabad,Mid,706988,"Product Strategy, User Research, Agile, Scrum, SQL, Data Analysis, A/B Testing",2024-06-30,No,Healthcare
JOB00914,NLP Engineer,HCL Technologies,Pune,Entry,675521,"NLTK, SpaCy, Text Processing, TensorFlow",2022-06-27,Hybrid,Fintech
JOB00915,Machine Learning Engineer,IBM India,Ahmedabad,Senior,1665815,"CI/CD, TensorFlow, Kubernetes, PyTorch, Azure",2023-11-18,Hybrid,Fintech
JOB00916,Cloud Architect,Byju's,Bangalore,Entry,670571,"AWS, Docker, Azure, Microservices, Terraform, GCP",2023-01-25,Hybrid,Fintech
JOB00917,Data Scientist,Cognizant,Ahmedabad,Mid,843523,"Statistics, Big Data, TensorFlow, Scikit-learn, Data Visualization, PyTorch, R, Deep Learning",2024-09-19,No,Finance
JOB00918,Software Engineer,Cognizant,Bangalore,Entry,570693,"Java, Microservices, Python, SQL, Spring Boot",2023-03-04,No,Fintech
JOB00919,Backend Developer,Zomato,Kolkata,Principal,5095052,"Django, Docker, Flask, SQL, Node.js, MongoDB, Java, REST APIs",2024-09-20,Hybrid,Healthcare
JOB00920,Cloud Architect,Amazon India,Chennai,Lead,3119534,"Kubernetes, Azure, Terraform, Cost Optimization",2024-07-04,Hybrid,E-commerce
JOB00921,Machine Learning Engineer,Zoho,Kolkata,Mid,1187310,"Model Deployment, TensorFlow, Kubernetes, MLOps, PyTorch, AWS",2024-09-28,Hybrid,Finance
JOB00922,Data Scientist,Flipkart,Kolkata,Senior,2061877,"TensorFlow, Big Data, Data Visualization, Statistics, Python, Pandas, SQL, PyTorch",2023-10-13,No,E-commerce
JOB00923,Full Stack Developer,Accenture,Gurgaon,Senior,1614574,"AWS, Node.js, MongoDB, JavaScript, React, HTML",2024-04-19,Yes,EdTech
JOB00924,Software Engineer,Microsoft India,Noida,Entry,621547,"REST APIs, C++, Git, Java, Docker, SQL, JavaScript, Microservices",2023-11-14,Yes,Fintech
JOB00925,Data Scientist,Cognizant,Delhi NCR,Principal,4382747,"Pandas, TensorFlow, Deep Learning, Spark, Statistics, Big Data",2023-08-18,No,E-commerce
JOB00926,Software Engineer,Google India,Ahmedabad,Principal,4543139,"Java, Docker, Git, Python",2024-10-24,Yes,Finance
JOB00927,Backend Developer,Google India,Hyderabad,Senior,1550844,"Docker, Django, Python, FastAPI, Java",2024-02-13,Hybrid,Healthcare
JOB00928,Cybersecurity Analyst,Wipro,Gurgaon,Entry,340122,"Incident Response, Network Security, OWASP, Ethical Hacking",2022-11-07,No,Finance
JOB00929,Cybersecurity Analyst,Capgemini,Mumbai,Principal,4809418,"Incident Response, Ethical Hacking, Firewalls, Network Security, SIEM, Python",2024-07-28,No,Fintech
JOB00930,Data Engineer,Byju's,Noida,Lead,3289747,"AWS, Spark, SQL, dbt, Airflow, Big Data",2023-08-06,Yes,E-commerce
JOB00931,Data Scientist,Google India,Chennai,Lead,3325533,"Data Visualization, Pandas, NLP, Machine Learning, R, TensorFlow",2022-02-20,No,Healthcare
JOB00932,DevOps Engineer,Freshworks,Chennai,Principal,3956962,"CI/CD, AWS, Kubernetes, Linux, Bash Scripting, Ansible",2024-09-30,Yes,Finance
JOB00933,Full Stack Developer,Infosys,Delhi NCR,Principal,5486064,"HTML, Node.js, JavaScript, AWS, React, CSS, Docker, SQL",2022-11-05,Hybrid,EdTech
JOB00934,Data Engineer,Amazon India,Ahmedabad,Lead,2511684,"dbt, SQL, ETL, Snowflake, Big Data, Hadoop",2023-04-28,Hybrid,E-commerce
JOB00935,Cloud Architect,Cognizant,Noida,Principal,3841560,"Docker, Azure, Cost Optimization, Networking",2022-01-28,Hybrid,IT
JOB00936,Data Analyst,Zomato,Hyderabad,Mid,1158858,"SQL, Data Visualization, Pandas, Excel",2024-12-10,Hybrid,EdTech
JOB00937,Full Stack Developer,Freshworks,Hyderabad,Lead,2519416,"Python, Docker, SQL, REST APIs, AWS, React",2024-02-01,Yes,Healthcare
JOB00938,Cloud Architect,Cognizant,Noida,Mid,1343825,"Networking, Terraform, Security, Kubernetes, Azure, GCP",2022-10-05,Hybrid,E-commerce
JOB00939,Data Scientist,Capgemini,Mumbai,Senior,2373050,"Deep Learning, R, Machine Learning, Python, PyTorch",2023-01-20,Hybrid,E-commerce
JOB00940,Frontend Developer,Capgemini,Pune,Entry,332038,"Redux, Vue.js, React, GraphQL, CSS, HTML, Webpack, Angular",2022-01-29,No,E-commerce
JOB00941,Data Engineer,Capgemini,Pune,Senior,2270231,"AWS, Airflow, ETL, Big Data, SQL, Python, Databricks, Spark",2022-07-30,Yes,Healthcare
JOB00942,Data Engineer,Capgemini,Hyderabad,Entry,366429,"Big Data, Databricks, AWS, Kafka, Airflow, dbt, ETL, Snowflake",2024-08-27,Yes,Finance
JOB00943,Software Engineer,Infosys,Hyderabad,Entry,622397,"C++, Docker, SQL, Java, Agile",2022-06-09,Hybrid,E-commerce
JOB00944,Full Stack Developer,Microsoft India,Pune,Lead,3185956,"REST APIs, Python, Node.js, Docker, CSS, AWS",2024-08-29,Hybrid,Healthcare
JOB00945,Cloud Architect,Zomato,Pune,Entry,617393,"GCP, Terraform, Cost Optimization, Docker, Kubernetes",2024-06-23,Hybrid,IT
JOB00946,Cloud Architect,Capgemini,Gurgaon,Lead,3867536,"GCP, AWS, Microservices, Docker, Kubernetes, Cost Optimization",2024-05-18,Hybrid,Finance
JOB00947,Full Stack Developer,Freshworks,Pune,Senior,1875401,"Node.js, AWS, MongoDB, CSS",2022-01-12,No,IT
JOB00948,NLP Engineer,IBM India,Bangalore,Senior,2032173,"Python, Transformers, Text Processing, LLMs, TensorFlow, BERT, Deep Learning, NLTK",2023-06-03,Hybrid,IT
JOB00949,Cybersecurity Analyst,Zoho,Hyderabad,Lead,3774116,"OWASP, Python, Penetration Testing, Ethical Hacking, Network Security, Firewalls, Incident Response",2022-03-01,Hybrid,Fintech
JOB00950,Data Analyst,Byju's,Pune,Mid,786847,"Excel, SQL, Pandas, Statistics, Data Visualization, R, Python",2022-07-19,Yes,Fintech
JOB00951,Data Engineer,Flipkart,Bangalore,Entry,474412,"dbt, Hadoop, Big Data, Kafka, Python, ETL",2024-04-05,Yes,Finance
JOB00952,Cybersecurity Analyst,Paytm,Kolkata,Principal,4118718,"Python, OWASP, Penetration Testing, Network Security, SIEM, Firewalls",2023-02-11,Yes,Fintech
JOB00953,Business Intelligence Analyst,TCS,Mumbai,Entry,463139,"Statistics, ETL, SQL, Power BI, Excel, Business Analysis",2024-08-06,Yes,Finance
JOB00954,Business Intelligence Analyst,TCS,Chennai,Entry,397338,"SQL, Power BI, Business Analysis, Statistics, Tableau, Python",2024-07-31,No,Fintech
JOB00955,AI Engineer,IBM India,Hyderabad,Mid,1483714,"Computer Vision, Python, Prompt Engineering, LLMs, PyTorch",2022-12-31,Hybrid,Healthcare
JOB00956,Full Stack Developer,TCS,Ahmedabad,Mid,897389,"Node.js, React, SQL, REST APIs, MongoDB, CSS",2023-06-26,No,EdTech
JOB00957,Frontend Developer,Microsoft India,Pune,Senior,2596900,"Vue.js, JavaScript, TypeScript, React, HTML, CSS, Redux",2024-06-07,Yes,Healthcare
JOB00958,Business Intelligence Analyst,Wipro,Noida,Principal,5813625,"Tableau, Excel, Power BI, Statistics, Python, Business Analysis",2022-03-06,Hybrid,Fintech
JOB00959,Data Analyst,Wipro,Delhi NCR,Lead,2793213,"Business Intelligence, Statistics, R, Power BI, Tableau, Data Visualization, SQL",2023-10-23,Yes,Finance
JOB00960,Full Stack Developer,Byju's,Hyderabad,Lead,3201942,"CSS, Python, React, MongoDB, REST APIs, HTML",2024-08-14,Yes,E-commerce
JOB00961,Product Manager,Google India,Pune,Principal,5414471,"Roadmapping, Communication, Data Analysis, Agile, Scrum, SQL, A/B Testing, User Research",2024-09-15,Yes,Finance
JOB00962,Product Manager,Cognizant,Pune,Principal,3952377,"Roadmapping, SQL, A/B Testing, Data Analysis, Communication, Product Strategy, User Research",2024-11-14,Hybrid,Fintech
JOB00963,Cloud Architect,Microsoft India,Ahmedabad,Mid,1295578,"GCP, Microservices, AWS, Security, Cost Optimization",2022-10-17,No,Finance
JOB00964,DevOps Engineer,Accenture,Chennai,Entry,645300,"Azure, AWS, GCP, Linux, Kubernetes",2023-01-14,No,IT
JOB00965,Business Intelligence Analyst,Zomato,Kolkata,Mid,861625,"ETL, SQL, Excel, Tableau, Power BI, Python, Statistics, Data Modeling",2023-03-12,No,Fintech
JOB00966,Software Engineer,Zoho,Kolkata,Entry,503200,"REST APIs, C++, Microservices, Docker, Agile",2024-05-19,Hybrid,IT
JOB00967,Frontend Developer,TechCorp India,Gurgaon,Lead,3904833,"JavaScript, Angular, Vue.js, TypeScript, React, Redux, HTML, CSS",2024-10-23,Hybrid,E-commerce
JOB00968,NLP Engineer,Flipkart,Mumbai,Entry,638468,"TensorFlow, NLTK, BERT, Python, NLP",2023-09-11,No,E-commerce
JOB00969,AI Engineer,IBM India,Kolkata,Mid,1146390,"Computer Vision, Vector Databases, Prompt Engineering, LLMs, NLP",2022-03-13,Yes,Finance
JOB00970,Full Stack Developer,HCL Technologies,Gurgaon,Principal,3946402,"Python, MongoDB, CSS, Docker, AWS, JavaScript, REST APIs",2023-10-16,Hybrid,E-commerce
JOB00971,AI Engineer,Paytm,Delhi NCR,Lead,2524303,"Prompt Engineering, Vector Databases, Python, PyTorch, NLP, LangChain, OpenAI API",2024-07-11,No,Fintech
JOB00972,Frontend Developer,HCL Technologies,Bangalore,Principal,5030341,"Vue.js, TypeScript, GraphQL, Redux",2022-06-13,No,Fintech
JOB00973,Data Engineer,Swiggy,Delhi NCR,Senior,1914424,"Big Data, Snowflake, AWS, Python, Databricks, Hadoop, ETL, Kafka",2024-09-29,Yes,EdTech
JOB00974,AI Engineer,Flipkart,Bangalore,Senior,2029167,"LLMs, Computer Vision, Python, LangChain, PyTorch, TensorFlow, Vector Databases",2024-01-01,No,Healthcare
JOB00975,Backend Developer,Cognizant,Mumbai,Entry,612359,"Flask, Python, MongoDB, REST APIs",2023-05-25,Hybrid,IT
JOB00976,Data Analyst,Freshworks,Ahmedabad,Mid,1363664,"Data Visualization, Power BI, Statistics, Tableau, Pandas, R, Excel",2024-12-08,Yes,IT
JOB00977,Frontend Developer,Amazon India,Pune,Senior,1580294,"Webpack, React, TypeScript, HTML, CSS",2022-06-11,No,E-commerce
JOB00978,Data Scientist,Freshworks,Pune,Mid,1483041,"NLP, Scikit-learn, Spark, Machine Learning, Statistics, Data Visualization",2023-01-28,No,EdTech
JOB00979,Cloud Architect,IBM India,Hyderabad,Principal,4522371,"Microservices, Security, Kubernetes, Docker",2024-06-13,No,EdTech
JOB00980,AI Engineer,HCL Technologies,Pune,Entry,616996,"PyTorch, Computer Vision, LangChain, Python, NLP, TensorFlow, Prompt Engineering",2024-04-28,No,E-commerce
JOB00981,Data Engineer,Zoho,Ahmedabad,Senior,1703733,"SQL, Python, Kafka, dbt, Spark",2023-08-13,Hybrid,E-commerce
JOB00982,AI Engineer,Swiggy,Ahmedabad,Principal,4878885,"Prompt Engineering, OpenAI API, Python, PyTorch, Vector Databases, LLMs, Computer Vision, TensorFlow",2022-11-07,Yes,EdTech
JOB00983,Business Intelligence Analyst,Byju's,Delhi NCR,Mid,1405676,"Data Modeling, Business Analysis, SQL, ETL, Statistics, Python, Power BI",2024-09-23,Yes,Finance
JOB00984,Business Intelligence Analyst,Zoho,Gurgaon,Principal,5048501,"Data Modeling, ETL, Excel, Python, Business Analysis, SQL",2022-11-16,Yes,EdTech
JOB00985,Frontend Developer,Zoho,Mumbai,Principal,5309971,"JavaScript, HTML, Redux, React, Angular, GraphQL, TypeScript",2024-02-15,Yes,E-commerce
JOB00986,Software Engineer,Zoho,Pune,Mid,816006,"Spring Boot, C++, Agile, Microservices, Docker, JavaScript, Git, Python",2024-05-06,No,Healthcare
JOB00987,AI Engineer,Oracle India,Ahmedabad,Entry,648250,"LangChain, Vector Databases, Prompt Engineering, TensorFlow, NLP, LLMs",2024-08-08,Yes,Finance
JOB00988,Full Stack Developer,Capgemini,Bangalore,Senior,1506998,"MongoDB, AWS, React, Python, Node.js, SQL, Docker, CSS",2024-04-20,Hybrid,Finance
JOB00989,Data Analyst,Cognizant,Gurgaon,Principal,5611250,"Business Intelligence, Data Visualization, SQL, Python",2023-05-27,Hybrid,E-commerce
JOB00990,AI Engineer,Swiggy,Delhi NCR,Entry,494141,"Vector Databases, Prompt Engineering, NLP, LangChain",2022-11-27,Hybrid,Finance
JOB00991,Data Analyst,Freshworks,Ahmedabad,Lead,3994834,"Statistics, Python, Power BI, SQL, Data Visualization",2023-02-28,No,Finance
JOB00992,AI Engineer,Cognizant,Chennai,Principal,5360816,"PyTorch, OpenAI API, TensorFlow, Prompt Engineering, Computer Vision",2023-11-10,No,Fintech
JOB00993,Machine Learning Engineer,Google India,Mumbai,Entry,692486,"Model Deployment, REST APIs, MLOps, Azure",2024-08-20,No,Healthcare
JOB00994,NLP Engineer,Microsoft India,Kolkata,Principal,4007435,"Deep Learning, Python, NLTK, BERT, LLMs, Text Processing, TensorFlow, NLP",2022-03-23,Hybrid,EdTech
JOB00995,AI Engineer,Cognizant,Delhi NCR,Lead,3398815,"TensorFlow, PyTorch, Computer Vision, Prompt Engineering",2022-08-17,No,Fintech
JOB00996,Frontend Developer,Accenture,Pune,Mid,954875,"Angular, HTML, React, Vue.js, CSS, JavaScript, Webpack",2024-10-03,No,Healthcare
JOB00997,Business Intelligence Analyst,TechCorp India,Chennai,Lead,3193446,"Data Modeling, Statistics, Python, SQL, Tableau, Business Analysis, Power BI",2023-08-14,No,EdTech
JOB00998,Frontend Developer,HCL Technologies,Hyderabad,Senior,2143118,"Webpack, HTML, Redux, CSS, Angular",2023-08-27,Yes,EdTech
JOB00999,Backend Developer,IBM India,Delhi NCR,Lead,3039609,"Python, Django, Redis, FastAPI, Node.js",2022-01-25,Hybrid,EdTech
JOB01000,Business Intelligence Analyst,Google India,Ahmedabad,Principal,5202235,"Power BI, ETL, Python, Tableau, Data Modeling, Statistics, Excel",2024-02-06,Hybrid,Finance
